candidate_id,composition,control_effort_normalized2_s,estimated_tracking_orientation_final_rad,estimated_tracking_orientation_p95_rad,estimated_tracking_orientation_rmse_rad,estimated_tracking_position_final_m,estimated_tracking_position_p95_m,estimated_tracking_position_rmse_m,experiment,force_direction,force_estimation_mae_n,force_estimation_rmse_n,group_violation_max_n,metric_window_end_s,metric_window_start_s,mode,modulation_amplitude,modulation_frequency_hz,moment_direction,moment_estimation_mae_nm,moment_estimation_rmse_nm,observer_orientation_rmse_rad,observer_position_rmse_m,relative_scale,seed,slew_violation_max_fraction,solver_max_iter_status_fraction,solver_nonstandard_status_fraction,solver_time_median_ms,solver_time_p95_ms,stage,static_allocation,thruster_saturation_fraction,tracking_orientation_final_rad,tracking_orientation_p95_rad,tracking_orientation_rmse_rad,tracking_position_final_m,tracking_position_p95_m,tracking_position_rmse_m,wrench_fx_bias_n,wrench_fx_rmse_n,wrench_fy_bias_n,wrench_fy_rmse_n,wrench_fz_bias_n,wrench_fz_rmse_n,wrench_mx_bias_nm,wrench_mx_rmse_nm,wrench_my_bias_nm,wrench_my_rmse_nm,wrench_mz_bias_nm,wrench_mz_rmse_nm
force_only_holdout_101,force_only,44.232759518176934,0.04761740833917427,0.061542920385049917,0.04391542231428426,0.019183426297401895,0.1099451169781423,0.060121567819709176,applicability_confirmation,"[-0.3489283707433713, -0.8984829567479353, 0.26641578129657423]",0.018685795156901316,0.020618653675023264,0.0,60.0,15.0,ignore,0.25,0.03,"[0.0, 0.0, 0.0]",0.0005130110201715458,0.0005388138169536575,0.012479081509203576,0.04494222532263896,0.35,101,0.0,0.83,0.0,18.488041474483907,26.25714101595803,confirmation,"{'active_constraints': ['group_2'], 'balance_residual_norm': 3.9747508192403134e-18, 'basis_wrench': [-0.3489283707433713, -0.8984829567479353, 0.26641578129657423, 0.0, 0.0, 0.0], 'group_totals_n': [0.0571038838431647, 0.22386216448045806], 'lambda_max': 0.1855998262236114, 'lambda_unit': 'N', 'thruster_forces_n': [0.03238052248722878, 0.03238052248722878, 0.0, 0.0, 0.0833791403186467, 0.08337914031864667, 0.0, 0.0, 0.0, 0.0, 0.024723361355935915, 0.024723361355935922]}",0.0,0.05003019264449926,0.06740195795402316,0.05225491646270544,0.049910524341880994,0.16067953073975638,0.09396969073410534,-0.00438547812031782,0.007611706129841584,-0.010037657768666016,0.01796754111498333,0.003529914969889555,0.006660200856195405,-0.00020628565486757988,0.00029531217439722804,-0.00023926131446612542,0.0003214571625127732,0.0002873195124600377,0.0003158739331793418
force_only_holdout_101,force_only,44.10715090242468,0.030267598836291557,0.0730347146046049,0.04872394882169429,0.02874267379593625,0.07534758973711726,0.049148606330825184,applicability_confirmation,"[-0.3489283707433713, -0.8984829567479353, 0.26641578129657423]",0.018286171942890575,0.020267208284094455,0.0,60.0,15.0,estimate,0.25,0.03,"[0.0, 0.0, 0.0]",0.0004829902989478399,0.000510995521164155,0.012497035511972622,0.044333011631952066,0.35,101,0.0,0.8244444444444444,0.0,18.101166584528983,24.73002092447132,confirmation,"{'active_constraints': ['group_2'], 'balance_residual_norm': 3.9747508192403134e-18, 'basis_wrench': [-0.3489283707433713, -0.8984829567479353, 0.26641578129657423, 0.0, 0.0, 0.0], 'group_totals_n': [0.0571038838431647, 0.22386216448045806], 'lambda_max': 0.1855998262236114, 'lambda_unit': 'N', 'thruster_forces_n': [0.03238052248722878, 0.03238052248722878, 0.0, 0.0, 0.0833791403186467, 0.08337914031864667, 0.0, 0.0, 0.0, 0.0, 0.024723361355935915, 0.024723361355935922]}",0.0,0.03544741208313068,0.08200684844000523,0.05813489909076744,0.07819038225188236,0.13266973455846343,0.08675085971828392,-0.004599584386726717,0.0075539938002532735,-0.010255260053983441,0.017685315726107657,0.0035882270124926894,0.006397383603043603,-0.00018595853364618034,0.0002562445661854255,-0.0002679776386118345,0.0003161388309967324,0.0002803042590970432,0.00030904916192458587
force_only_holdout_101,force_only,43.10101713746376,0.02608767903870001,0.06424924472855947,0.04314492615129212,0.05475523802415854,0.09061986271988394,0.054133140081051905,applicability_confirmation,"[-0.3489283707433713, -0.8984829567479353, 0.26641578129657423]",0.01864304018267134,0.020738450800242437,0.0,60.0,15.0,oracle,0.25,0.03,"[0.0, 0.0, 0.0]",0.0004985519508489783,0.0005213287600809409,0.012505558518392985,0.0451930755159762,0.35,101,0.0,0.8066666666666666,0.0,18.270603963173926,25.116420979611572,confirmation,"{'active_constraints': ['group_2'], 'balance_residual_norm': 3.9747508192403134e-18, 'basis_wrench': [-0.3489283707433713, -0.8984829567479353, 0.26641578129657423, 0.0, 0.0, 0.0], 'group_totals_n': [0.0571038838431647, 0.22386216448045806], 'lambda_max': 0.1855998262236114, 'lambda_unit': 'N', 'thruster_forces_n': [0.03238052248722878, 0.03238052248722878, 0.0, 0.0, 0.0833791403186467, 0.08337914031864667, 0.0, 0.0, 0.0, 0.0, 0.024723361355935915, 0.024723361355935922]}",0.0,0.02857136363080415,0.07188508443964102,0.051640974727983714,0.1059279678170289,0.14835773875733452,0.09142926479160365,-0.005025095620165437,0.007986215001908666,-0.010663537623997034,0.01796112980956645,0.003537459970249657,0.006610713085686633,-0.00020215205376862406,0.00028931972729703,-0.0002574749777073107,0.0003106572642586225,0.0002716098768556643,0.00030260508199244084
force_only_holdout_102,force_only,42.4457926695697,0.014183428446333133,0.060078183542432155,0.03625546396220151,0.03676028152023242,0.0855136502114948,0.051341134150526935,applicability_confirmation,"[0.2556895944545639, 0.8844006288336661, 0.3904591643261517]",0.019172113730247048,0.021284094727701847,0.0,60.0,15.0,ignore,0.25,0.03,"[0.0, 0.0, 0.0]",0.00026371672317601933,0.0002861390824925497,0.005524447066048743,0.033416455527594625,0.35,102,0.0,0.81,0.0,18.299332936294377,25.155414047185328,confirmation,"{'active_constraints': ['group_1'], 'balance_residual_norm': 2.8714782907777404e-17, 'basis_wrench': [0.2556895944545639, 0.8844006288336661, 0.3904591643261517, 0.0, 0.0, 0.0], 'group_totals_n': [0.2238621644804581, 0.059896999412751256], 'lambda_max': 0.18539693406136712, 'lambda_unit': 'N', 'thruster_forces_n': [0.0, 0.0, 0.023702033441635243, 0.023702033441635243, 0.0, 0.0, 0.08198258253385343, 0.0819825825338534, 0.0, 0.0, 0.03619496597111603, 0.03619496597111602]}",0.0,0.015476053725706339,0.06271435400470284,0.03880231966243946,0.054673902445641034,0.1260547968450886,0.0680693121740353,0.0024147812442565533,0.005476040105101324,0.010669264028679936,0.01882245212271176,0.004735952454353085,0.008291017382283728,-0.00010348409051926175,0.000155068738268034,-0.00010525150705236002,0.00014125345038314314,8.770408443908388e-05,0.00019461943298780583
force_only_holdout_102,force_only,40.900675954309335,0.02414612437476829,0.06279399639931897,0.037098833390050975,0.027008197443627976,0.05546790306389197,0.035851143654379775,applicability_confirmation,"[0.2556895944545639, 0.8844006288336661, 0.3904591643261517]",0.01858113655692682,0.020769158681788212,0.0,60.0,15.0,estimate,0.25,0.03,"[0.0, 0.0, 0.0]",0.0002794633413234758,0.0003025357170537959,0.005522737537584414,0.030791113870795705,0.35,102,0.0,0.7633333333333333,0.0,17.643562401644886,25.42967468034476,confirmation,"{'active_constraints': ['group_1'], 'balance_residual_norm': 2.8714782907777404e-17, 'basis_wrench': [0.2556895944545639, 0.8844006288336661, 0.3904591643261517, 0.0, 0.0, 0.0], 'group_totals_n': [0.2238621644804581, 0.059896999412751256], 'lambda_max': 0.18539693406136712, 'lambda_unit': 'N', 'thruster_forces_n': [0.0, 0.0, 0.023702033441635243, 0.023702033441635243, 0.0, 0.0, 0.08198258253385343, 0.0819825825338534, 0.0, 0.0, 0.03619496597111603, 0.03619496597111602]}",0.0,0.024951108681422047,0.06486945827529893,0.039971940670608753,0.06045333594087585,0.09116759537863565,0.05714916230363494,0.002670606834624382,0.005594976330652551,0.010810264311357898,0.01840134559689403,0.004488327624803105,0.007838665220074465,-0.00010335403070954291,0.0001529788816658843,-0.00012181954376526022,0.00015533189890583893,6.643563326704083e-05,0.0002097553885835023
force_only_holdout_102,force_only,37.86585660566797,0.014200205663548451,0.07207433174970192,0.04228905354916396,0.02644567149341759,0.0705999249489623,0.04337317558639429,applicability_confirmation,"[0.2556895944545639, 0.8844006288336661, 0.3904591643261517]",0.019061161531101756,0.02117218598662275,0.0,60.0,15.0,oracle,0.25,0.03,"[0.0, 0.0, 0.0]",0.00028281577806484693,0.00029728382100445785,0.00550446734252018,0.03209011609146316,0.35,102,0.0,0.7688888888888888,0.0,13.104895944707096,19.7254337137565,confirmation,"{'active_constraints': ['group_1'], 'balance_residual_norm': 2.8714782907777404e-17, 'basis_wrench': [0.2556895944545639, 0.8844006288336661, 0.3904591643261517, 0.0, 0.0, 0.0], 'group_totals_n': [0.2238621644804581, 0.059896999412751256], 'lambda_max': 0.18539693406136712, 'lambda_unit': 'N', 'thruster_forces_n': [0.0, 0.0, 0.023702033441635243, 0.023702033441635243, 0.0, 0.0, 0.08198258253385343, 0.0819825825338534, 0.0, 0.0, 0.03619496597111603, 0.03619496597111602]}",0.0,0.01556373914133909,0.07134679226755598,0.04431933944547516,0.04092336826994418,0.1118457348756754,0.06329484489707371,0.002757452701425701,0.005547572584214045,0.010630354254789597,0.018668503246892138,0.004814819445161975,0.008304991534962518,-0.00014280754088151693,0.0001844021977829669,-9.003934767716268e-05,0.0001475422158666895,4.500705896077845e-05,0.000180567976731671
force_only_holdout_103,force_only,43.30463823785858,0.07274347940771674,0.06272677490871013,0.03907744994007634,0.0260694469905783,0.09460000385458536,0.055760648492525745,applicability_confirmation,"[0.6096565804586481, -0.7071466048088675, 0.35813758977627475]",0.019616270822567117,0.021554924957633167,0.0,60.0,15.0,ignore,0.25,0.03,"[0.0, 0.0, 0.0]",0.0004179613999652828,0.0004438967561036088,0.011070519678388884,0.038422136348673024,0.35,103,0.0,0.7755555555555556,0.0,13.124958495609462,19.505331560503688,confirmation,"{'active_constraints': ['group_2'], 'balance_residual_norm': 4.982613841084488e-18, 'basis_wrench': [0.6096565804586481, -0.7071466048088675, 0.35813758977627475, 0.0, 0.0, 0.0], 'group_totals_n': [0.09095069288925903, 0.2238621644804581], 'lambda_max': 0.18795462028290913, 'lambda_unit': 'N', 'thruster_forces_n': [0.0, 0.0, 0.023637078193823033, 0.09095069288925901, 0.10011254314331752, 0.03279892844788157, 0.0, 0.0, 0.0, 0.0, 0.067313614695436, 0.0]}",0.0,0.07712509776380198,0.07022902284081697,0.04502010557143312,0.06459131082775667,0.13824676474051653,0.08174735702688196,0.008126101265493584,0.013883781052724942,-0.008023856536829138,0.014430102695400442,0.004509401580237691,0.007976687897203317,0.00027785975361680864,0.00033722075893922613,-0.00012669379176765682,0.0001653381432325444,-0.00018218225854490418,0.00023662161400044105
force_only_holdout_103,force_only,41.69843171189024,0.041383454269370165,0.06387370190818241,0.04181139186615043,0.019118064691558752,0.07725282682238713,0.05077402054114859,applicability_confirmation,"[0.6096565804586481, -0.7071466048088675, 0.35813758977627475]",0.019429451029403633,0.02131486626160771,0.0,60.0,15.0,estimate,0.25,0.03,"[0.0, 0.0, 0.0]",0.0004400275083225872,0.00046018093906975726,0.011081952292964634,0.0387440093836996,0.35,103,0.0,0.8144444444444444,0.0,13.231020420789719,19.496391038410362,confirmation,"{'active_constraints': ['group_2'], 'balance_residual_norm': 4.982613841084488e-18, 'basis_wrench': [0.6096565804586481, -0.7071466048088675, 0.35813758977627475, 0.0, 0.0, 0.0], 'group_totals_n': [0.09095069288925903, 0.2238621644804581], 'lambda_max': 0.18795462028290913, 'lambda_unit': 'N', 'thruster_forces_n': [0.0, 0.0, 0.023637078193823033, 0.09095069288925901, 0.10011254314331752, 0.03279892844788157, 0.0, 0.0, 0.0, 0.0, 0.067313614695436, 0.0]}",0.0,0.0484162787101695,0.06779137069569516,0.048444043666841984,0.07076418854154726,0.1265259833899111,0.08008785586755646,0.007871650146006801,0.01375909620729961,-0.00786558935593673,0.014001447412955918,0.004777048530690587,0.008304833872554354,0.0002818395415120508,0.00033714280928474725,-0.00011571046697055862,0.00015886524241193545,-0.00020944988124630662,0.0002699315794495138
force_only_holdout_103,force_only,43.167841988423454,0.03206567089341284,0.051178028695182017,0.03334875295152794,0.02909382010479629,0.06623880645418885,0.041095943359461755,applicability_confirmation,"[0.6096565804586481, -0.7071466048088675, 0.35813758977627475]",0.019068442813375972,0.0209832761465839,0.0,60.0,15.0,oracle,0.25,0.03,"[0.0, 0.0, 0.0]",0.00046393444112409135,0.0004783422604377738,0.01108589891389655,0.03752964260724275,0.35,103,0.0,0.8244444444444444,0.0,13.249104493297637,19.659468543250107,confirmation,"{'active_constraints': ['group_2'], 'balance_residual_norm': 4.982613841084488e-18, 'basis_wrench': [0.6096565804586481, -0.7071466048088675, 0.35813758977627475, 0.0, 0.0, 0.0], 'group_totals_n': [0.09095069288925903, 0.2238621644804581], 'lambda_max': 0.18795462028290913, 'lambda_unit': 'N', 'thruster_forces_n': [0.0, 0.0, 0.023637078193823033, 0.09095069288925901, 0.10011254314331752, 0.03279892844788157, 0.0, 0.0, 0.0, 0.0, 0.067313614695436, 0.0]}",0.0,0.037243036183465035,0.055729395034316634,0.03987789114482277,0.08222124423900344,0.10426018360416334,0.0697719346393631,0.007917522739876282,0.013681456992165948,-0.007854264418436698,0.013752137626179588,0.004572616688925544,0.007999645187502133,0.0003110112242011291,0.0003586286272349617,-0.00010479974037420138,0.000159793849901301,-0.00023560859896184437,0.0002732448560943213
force_only_holdout_104,force_only,42.13244199618872,0.030606866972751858,0.04636057436343109,0.03059957280505102,0.02646113005802183,0.11454222736031873,0.06098304585308286,applicability_confirmation,"[0.5573296509799271, 0.5554298336350941, -0.6171558636573781]",0.02027719213532648,0.022305831338667717,0.0,60.0,15.0,ignore,0.25,0.03,"[0.0, 0.0, 0.0]",0.00043898116691777535,0.00047017892702352784,0.010302618091178896,0.03737914091809502,0.35,104,0.0,0.7688888888888888,0.0,13.402395998127759,18.897957995068282,confirmation,"{'active_constraints': ['group_1'], 'balance_residual_norm': 3.9865628833767725e-18, 'basis_wrench': [0.5573296509799271, 0.5554298336350941, -0.6171558636573781, 0.0, 0.0, 0.0], 'group_totals_n': [0.22386216448045806, 0.11504733356656427], 'lambda_max': 0.19591103020473133, 'lambda_unit': 'N', 'thruster_forces_n': [0.0, 0.0, 0.054593513043560436, 0.054593513043560436, 0.0, 0.0, 0.054407415456946905, 0.05440741545694692, 0.060453820523003805, 0.06045382052300383, 0.0, 0.0]}",0.0,0.03923602192461032,0.05680440166861091,0.03934435204350504,0.05937938513548277,0.15381887383103116,0.08558780741584034,0.007096592939617374,0.012933209563563869,0.007292230442432159,0.012991837550363738,-0.006855198922530611,0.012708043089279706,-3.0007010301788356e-05,0.00016224542226632744,-0.0003713733061561924,0.0004016941177126592,-0.0001176305054143385,0.0001827196819329143
