control_effort_normalized2_s,estimated_tracking_orientation_final_rad,estimated_tracking_orientation_p95_rad,estimated_tracking_orientation_rmse_rad,estimated_tracking_position_final_m,estimated_tracking_position_p95_m,estimated_tracking_position_rmse_m,experiment,force_estimation_mae_n,force_estimation_rmse_n,force_ratio,force_settling_time_s,group_violation_max_n,metric_window_end_s,metric_window_start_s,mode,moment_estimation_mae_nm,moment_estimation_rmse_nm,noise_multiplier,observer_orientation_rmse_rad,observer_position_rmse_m,profile,seed,slew_violation_max_fraction,solver_max_iter_status_fraction,solver_nonstandard_status_fraction,solver_time_median_ms,solver_time_p95_ms,thruster_saturation_fraction,tracking_orientation_final_rad,tracking_orientation_p95_rad,tracking_orientation_rmse_rad,tracking_position_final_m,tracking_position_p95_m,tracking_position_rmse_m,wrench_fx_bias_n,wrench_fx_rmse_n,wrench_fy_bias_n,wrench_fy_rmse_n,wrench_fz_bias_n,wrench_fz_rmse_n,wrench_mx_bias_nm,wrench_mx_rmse_nm,wrench_my_bias_nm,wrench_my_rmse_nm,wrench_mz_bias_nm,wrench_mz_rmse_nm
23.019159938377065,0.044722982383845374,0.045780504430525316,0.03216513285077331,0.03714104724824349,0.03741420423173403,0.028505601554558023,exp2_control_comparison,0.008129470942674043,0.008219299286668057,0.375,7.199999999999429,0.0,40.0,15.0,estimate,0.0005589475175363474,0.0005815827900415403,0.5,0.010595388807351723,0.014057189489476938,constant,0,0.0,1.0,0.0,13.778208056464791,15.700458257924765,0.0,0.04603950606102906,0.05541696499122244,0.03798225291176297,0.051078080826043495,0.053647649926333724,0.038599646561252345,0.0022100555902180453,0.002922195438759091,0.007575919910710479,0.00765355232516716,-0.00010424059021998114,0.0006639212208131006,4.246219943003705e-06,0.00015764920223066908,0.0004799724406635012,0.0005154130915756506,0.00014512042971467936,0.00021848252960126103
19.570325565454326,0.01952801877989692,0.03245615972247211,0.018584482999717444,0.014881531857982773,0.04388168373471606,0.026671688635422776,exp2_control_comparison,0.007291417011092161,0.0075302591684186645,0.375,7.999999999999341,0.0,40.0,15.0,estimate,0.0006324406685287114,0.0006554100398208666,0.5,0.008553115941828119,0.012332467290372889,constant,1,0.0,0.9907407407407407,0.0,13.580666505731642,14.954781800042838,0.0,0.02766299203161253,0.036326787473062234,0.023999272286909963,0.015951866927532407,0.058612572802233455,0.036201011607311914,0.005043294151444116,0.0052454588288617906,0.004762530107488022,0.0049230603182490035,0.002107315162172684,0.0022256329259676376,6.375218929076913e-05,0.00013811597831189074,0.00016020291536565556,0.0002395512087294749,-0.0005749097804486929,0.0005942234556370077
22.489956520881137,0.04742201226080326,0.08144499202084707,0.050915452320516266,0.037958261975718395,0.05502053517783447,0.03584179980420093,exp2_control_comparison,0.006533234514784122,0.006592177199575064,0.375,7.999999999999341,0.0,40.0,15.0,estimate,0.0003394719472195305,0.00035743941921991576,0.5,0.010131674233081527,0.01674104524629266,constant,2,0.0,1.0,0.0,13.95689556375146,15.67623921437189,0.0,0.05204085833415381,0.08601442200467563,0.056605790247238094,0.04920419472570118,0.07403589010411779,0.05036647698513222,0.0044631183630267956,0.004812252752686788,-0.0033266293286623332,0.003466343394874785,0.002736033042979493,0.00287810478330163,7.741385977627455e-05,0.00025266731043990006,-0.00013016197971177563,0.00015995205780748237,-0.00015930797705347504,0.00019579966253926407
23.35408623020436,0.04146523670813339,0.0589275965313183,0.03343441231200643,0.04011202838953703,0.058444911282490464,0.03815466194711689,exp2_control_comparison,0.005465224389585046,0.00550410173220747,0.375,9.799999999999942,0.0,40.0,15.0,estimate,0.0006135485107775073,0.0006219624225346871,0.5,0.0031440294690894197,0.020596437095907968,constant,3,0.0,0.9953703703703703,0.0,13.470833539031446,15.688364976085722,0.0,0.04516411481071854,0.06342801790677452,0.03502563002152329,0.05376091660510771,0.08348227082735023,0.05052856861290437,0.0007321590248896378,0.0017849531045933413,0.0012384348347039041,0.002215397938016147,-0.0046684840446204415,0.004711803292702876,0.0004744520783760364,0.0004843528992785541,0.0003122662354366955,0.0003533015172279216,4.636449005010962e-05,0.0001655824928249487
22.318782770464182,0.02304211899999792,0.02813475693189797,0.017461129840796927,0.039386309440858164,0.05411977375262314,0.03312326671923444,exp2_control_comparison,0.00536312776285175,0.0054956272228799865,0.375,10.800000000000276,0.0,40.0,15.0,estimate,0.00031203596192013063,0.0003310595055621015,0.5,0.002332103401550596,0.02659330751272751,constant,4,0.0,1.0,0.0,12.638041516765952,14.08847962738946,0.0,0.019832256079110683,0.0292459585561847,0.017372261935457878,0.06081448842953785,0.07113472972561999,0.05246266974200332,-0.004443439349319858,0.004758009364591036,0.001407475521303018,0.0018308576980104862,0.0019043723752356768,0.002052127079144792,-0.00015872596611828758,0.00022850343508398635,-0.00010672344615573616,0.00017152502947904668,6.474481285523979e-05,0.0001672296045562917
22.883801587473446,0.04482478455016142,0.0450867477939825,0.03063188299696171,0.038458916168044914,0.04440568031049327,0.032735405471880634,exp2_control_comparison,0.00862600810781468,0.008721105044632733,0.375,7.399999999999407,0.0,40.0,15.0,oracle,0.0005750265664818907,0.0005909211687400624,0.5,0.010554349432789446,0.013712518330605964,constant,0,0.0,0.9629629629629629,0.0,13.172979117371142,15.505301766097546,0.0,0.04899269893859588,0.053551861619356385,0.03594776782222112,0.05524386930763674,0.0638524983261058,0.042537038176555485,0.0017616485524712933,0.002137009885656352,0.008332098466397953,0.008422141192830374,-1.5704360529744443e-05,0.0007472614510031147,-2.54955872608364e-05,0.0001614740372807132,0.0005107854192589384,0.000535641082360435,8.336014020693542e-05,0.0001902697922349468
20.111029440787334,0.016220823137390015,0.032862244220623366,0.020586308257189337,0.019602486241863514,0.05316351454901948,0.03339590646266934,exp2_control_comparison,0.0066209026706309775,0.006971066337731005,0.375,8.399999999999475,0.0,40.0,15.0,oracle,0.0006689462306487949,0.0006937629149252481,0.5,0.008566658419443629,0.013726817727417472,constant,1,0.0,0.9953703703703703,0.0,12.69454148132354,14.307020290289074,0.0,0.02499717633368285,0.03873376011078612,0.025480526858222725,0.02476167461831665,0.07047529190482864,0.04462082706671543,0.0042710591109204775,0.0045265339617464725,0.004593603124795125,0.004924423713318268,0.0018237681555486242,0.0019637482705048706,9.327773237660094e-05,0.0001611758506005055,0.00011107366877037484,0.00021995119032787103,-0.000610415253734605,0.0006379269559927166
22.349450438752974,0.04436950920516882,0.07510103438109018,0.04509276539687232,0.03386041087857616,0.05139143816495484,0.035196229650528356,exp2_control_comparison,0.006042655329134294,0.006165436767332073,0.375,7.999999999999341,0.0,40.0,15.0,oracle,0.00035132236842504416,0.0004010857084625081,0.5,0.010143053610500692,0.017372837445029956,constant,2,0.0,0.9907407407407407,0.0,12.9421460442245,14.683551737107337,0.0,0.04786043961515391,0.08067713832532884,0.0503239078213221,0.04752924827221126,0.07398747001751206,0.04993868141394929,0.003942854362363067,0.00421875458648989,-0.002804431756570595,0.0029378820062216,0.003102388367441074,0.003403464350990034,9.395371519783611e-05,0.0002574747239390074,-0.0001914611036143662,0.0002503764505793375,-0.00013797388940941054,0.00017857252045232628
23.256351492258915,0.028187999499810552,0.047581305083255525,0.0309904286472668,0.04149322604025577,0.054873479217124065,0.03834989087979554,exp2_control_comparison,0.005615835412363246,0.005657485064839856,0.375,9.799999999999942,0.0,40.0,15.0,oracle,0.0005946916270880473,0.0006066505311429876,0.5,0.0031102416827001366,0.02117613144791295,constant,3,0.0,1.0,0.0,12.95106194447726,14.775833813473582,0.0,0.028246921612336443,0.04788872137128273,0.03190407834099658,0.048725732771050356,0.0742145925023041,0.050384194176734516,0.0008072814302929675,0.0019136393373121207,0.001016652979705871,0.0022808709631263477,-0.004753605838640731,0.004810691155659938,0.00043060798428107326,0.00044679947925765293,0.000357261083873359,0.00039074454244967984,9.617857555965593e-06,0.00012535467608729004
21.48340024601096,0.022222458864624796,0.03481635143546289,0.020689561749601248,0.04665412534355454,0.06229625012214122,0.03630391195865152,exp2_control_comparison,0.005175375597935292,0.005276435846735251,0.375,10.60000000000021,0.0,40.0,15.0,oracle,0.0003527138530247504,0.0003773395303770994,0.5,0.0022904305938169518,0.026986845841197794,constant,4,0.0,0.9907407407407407,0.0,12.537062633782625,14.161510218400508,0.0,0.019218835710530374,0.033819630864635956,0.020550700848928367,0.07664153117119636,0.09535260877002683,0.05918555587818185,-0.003994279048182241,0.004372915234752238,0.001839330472364871,0.0022816612796182387,0.0017345220169708638,0.0018741423103583602,-0.00013147621802020397,0.00023304818482507757,-0.00014503156648352011,0.00023280138020775692,9.253845457285119e-05,0.0001840575510765854
